idProducto,idVendedor,Fecha,idSucursal,Descuento
1,65,2019-07-15 18:16:27,3,0.2
4,19,2022-01-31 02:03:00,2,0.3
9,52,2022-02-08 00:22:19,3,0
7,58,2020-09-11 23:01:10,1,0
4,80,2019-08-17 21:12:51,1,0.3
2,36,2022-01-31 08:10:04,1,0.1
9,51,2018-11-23 18:57:59,4,0.1
3,64,2019-08-15 22:18:44,1,0.1
8,71,2020-03-16 00:07:05,3,0
8,89,2018-09-18 00:57:20,3,0.1
5,49,2021-07-24 07:43:50,2,0
8,33,2022-06-16 22:07:59,3,0
9,72,2021-11-02 23:52:04,4,0.2
7,15,2021-08-18 11:09:43,3,0.2
7,18,2020-01-06 10:51:05,1,0.5
8,23,2022-12-04 09:49:40,1,0
7,47,2018-08-11 00:29:07,2,0
2,80,2019-09-22 11:02:10,1,0.4
4,17,2021-01-27 13:35:26,3,0.3
1,79,2021-09-16 15:41:25,1,0.2
4,1,2021-11-12 10:38:31,2,0.1
1,60,2020-08-04 07:58:58,4,0.5
5,28,2021-10-19 09:11:59,3,0
4,62,2022-11-22 17:15:31,4,0.5
8,78,2021-12-23 05:03:02,1,0.3
2,15,2020-04-25 15:26:03,2,0.4
5,35,2022-04-17 03:20:01,4,0.1
6,9,2019-09-07 12:42:31,1,0.3
7,40,2022-02-26 11:22:46,3,0
6,7,2020-12-10 08:32:59,1,0.5
7,52,2021-03-23 00:16:47,1,0
9,99,2020-04-16 00:58:44,1,0.3
6,12,2018-11-20 19:42:19,1,0.3
1,63,2019-12-18 10:07:11,2,0.2
1,1,2020-10-28 20:02:52,3,0
2,60,2018-08-10 05:20:23,3,0.5
10,10,2019-11-19 01:06:55,3,0
7,88,2018-09-11 02:14:12,1,0.5
6,19,2018-07-17 03:56:08,2,0.4
8,91,2020-07-29 01:58:32,2,0.5
7,1,2019-05-06 15:29:46,4,0.3
9,65,2022-10-28 20:22:42,3,0
8,9,2022-10-11 04:23:04,2,0.3
3,36,2018-07-18 22:18:16,2,0.1
7,67,2021-09-21 16:40:46,2,0.2
4,51,2019-12-13 18:11:09,1,0.1
3,48,2019-08-26 04:46:51,2,0
9,94,2020-07-11 17:17:10,1,0.5
3,42,2020-08-03 13:38:03,4,0
3,73,2021-11-22 21:49:10,1,0
1,19,2019-07-20 16:57:29,1,0.5
1,23,2020-06-11 01:01:56,2,0.1
5,42,2018-06-29 19:53:28,4,0.1
7,93,2022-01-05 04:40:48,3,0
7,23,2021-01-26 23:48:58,3,0.1
1,60,2019-04-05 19:44:01,3,0.3
2,6,2022-10-02 15:43:19,4,0.3
8,40,2019-04-03 22:17:26,3,0.1
2,47,2018-08-16 06:43:15,2,0.1
6,71,2020-02-06 04:34:11,4,0.1
2,60,2020-07-25 14:47:30,1,0.3
10,75,2021-08-21 23:25:22,4,0.4
10,57,2022-03-20 17:06:41,2,0
9,33,2020-03-15 10:48:42,3,0.3
8,75,2021-01-29 05:06:38,3,0.5
9,65,2019-01-30 17:14:12,1,0
6,11,2022-01-13 21:35:46,3,0.4
7,83,2022-03-27 19:19:09,3,0.4
9,58,2018-12-03 01:57:45,4,0
1,34,2019-01-17 18:12:09,4,0.5
2,50,2022-09-26 20:30:34,1,0
4,6,2019-01-17 02:16:42,4,0.1
6,67,2021-11-28 11:06:21,4,0
2,83,2022-04-08 04:51:06,1,0.4
7,40,2021-07-25 10:32:34,1,0.4
4,86,2021-03-09 17:35:35,3,0.2
6,97,2022-01-20 07:32:53,2,0.5
9,7,2022-06-15 10:24:24,3,0.4
9,19,2021-08-16 13:41:59,2,0.5
1,48,2022-08-27 13:15:54,4,0
1,69,2018-11-05 10:00:04,1,0.4
7,8,2021-05-05 10:30:17,4,0.3
2,25,2021-07-09 06:24:50,3,0
1,5,2022-03-03 20:10:40,3,0
1,56,2021-12-08 06:16:41,3,0.2
5,100,2022-04-05 09:40:27,1,0.2
2,54,2022-11-26 16:00:20,1,0
8,70,2021-02-09 19:42:37,4,0
8,56,2019-01-25 01:35:20,2,0.2
4,93,2019-10-28 06:29:13,3,0.5
8,37,2022-11-21 17:45:32,1,0.2
4,37,2019-12-27 15:40:23,1,0.4
6,24,2022-12-26 13:00:00,3,0.1
8,98,2022-07-16 09:48:42,4,0.1
7,27,2019-02-08 03:19:35,4,0.3
3,82,2020-02-22 16:36:56,1,0.5
3,68,2020-08-11 16:13:43,3,0.2
9,11,2020-08-20 02:16:24,2,0.5
3,38,2020-11-11 01:49:00,1,0.5
3,64,2021-09-15 22:49:35,4,0.1
5,22,2019-07-06 09:08:52,1,0.3
3,74,2019-09-25 01:38:43,3,0.5
8,37,2018-12-09 08:34:53,2,0.1
8,88,2018-11-23 13:19:35,1,0
3,78,2021-04-06 13:44:21,2,0.5
7,10,2019-04-15 02:12:51,2,0.3
8,89,2022-06-10 21:32:34,3,0.3
4,10,2022-03-14 06:25:15,4,0
9,100,2021-04-16 15:12:07,2,0
1,83,2021-08-11 03:34:48,3,0
10,78,2018-08-30 08:28:00,1,0.2
3,32,2021-10-12 03:27:12,4,0
10,85,2022-05-06 03:35:46,1,0.3
8,88,2021-07-27 00:10:41,2,0.1
9,66,2022-06-24 10:24:47,2,0
5,62,2021-04-19 07:53:43,4,0
3,14,2019-04-06 21:44:33,4,0.2
8,8,2018-12-31 00:12:35,1,0.1
4,7,2021-10-18 20:20:08,2,0.4
7,81,2020-07-22 20:26:43,4,0.4
9,30,2020-02-07 08:29:37,4,0.3
9,45,2020-10-12 22:53:27,1,0.3
1,41,2020-03-24 12:31:00,2,0.2
6,4,2021-08-16 10:50:07,1,0.3
3,46,2022-07-14 15:20:47,3,0
9,77,2022-08-08 07:39:27,1,0
3,94,2022-09-22 18:44:26,2,0
7,83,2022-09-19 23:03:58,2,0.2
1,56,2022-10-08 14:31:33,1,0
2,33,2019-09-13 11:08:57,4,0.4
8,1,2019-06-12 13:35:26,4,0.4
4,3,2022-04-02 04:18:43,2,0.2
9,58,2020-07-24 15:35:06,2,0
1,66,2018-07-09 13:15:46,1,0.4
10,47,2020-01-11 10:27:44,4,0
7,55,2021-10-08 20:55:51,4,0.2
8,22,2022-09-04 05:56:53,3,0
1,53,2022-12-24 10:22:52,2,0
7,24,2019-07-02 13:42:00,3,0
1,39,2018-12-12 17:19:24,1,0.1
10,23,2019-08-14 12:45:18,2,0.2
9,72,2019-04-03 11:42:34,2,0.1
6,59,2020-05-23 06:40:58,2,0
3,53,2021-04-30 21:48:11,2,0.4
9,19,2020-04-14 00:23:17,2,0
10,97,2021-04-02 03:59:34,2,0
1,10,2020-06-05 19:51:44,3,0
8,40,2022-06-12 16:51:01,3,0
9,41,2022-11-26 08:55:50,3,0.2
3,46,2022-12-27 00:20:28,2,0.5
10,6,2020-12-08 17:40:19,4,0
3,72,2021-10-02 04:37:02,3,0.5
10,64,2020-11-22 14:38:24,4,0
7,66,2018-10-10 04:08:51,3,0
9,4,2018-11-27 03:35:28,4,0.4
10,26,2022-09-21 06:06:41,2,0.4
1,40,2020-08-07 09:57:23,2,0.1
3,33,2021-07-09 16:10:34,4,0
3,88,2021-05-17 16:57:37,2,0.3
6,33,2022-05-02 21:21:35,3,0
7,22,2021-04-05 00:19:24,4,0
3,5,2020-08-19 03:15:43,3,0.3
3,89,2018-11-11 16:46:27,2,0.5
3,79,2018-09-18 16:19:50,4,0.5
6,95,2021-08-20 15:53:15,3,0.5
5,69,2021-03-29 02:33:34,3,0
6,65,2022-12-02 09:39:20,4,0.5
9,30,2022-09-07 23:25:54,1,0.4
5,58,2019-05-09 21:22:53,4,0.2
4,4,2018-11-14 06:31:05,1,0
4,77,2021-10-26 01:38:29,1,0.1
1,75,2020-05-09 02:52:39,1,0
7,65,2022-12-12 18:55:03,2,0
9,10,2019-03-03 11:15:59,2,0
3,14,2022-11-28 12:24:44,1,0
8,28,2021-11-26 04:45:38,2,0.1
1,37,2022-04-17 07:53:17,1,0.1
4,14,2019-12-13 18:30:46,4,0
3,99,2022-10-28 05:10:42,1,0.2
9,95,2021-06-29 18:19:50,1,0.1
4,70,2022-01-09 22:08:22,4,0.4
7,76,2019-01-14 12:48:52,4,0.2
9,21,2020-02-13 16:41:02,4,0
6,36,2022-10-26 08:30:52,2,0.4
5,97,2021-09-23 14:13:42,2,0.3
2,20,2021-01-01 14:54:11,1,0
1,49,2021-07-15 06:44:26,1,0.1
5,47,2021-05-04 09:13:07,1,0.3
4,29,2022-12-27 15:31:04,1,0
9,89,2019-07-10 05:59:34,4,0.1
6,82,2020-07-19 17:59:45,3,0.1
4,54,2022-07-14 16:43:11,1,0
10,87,2022-12-20 08:36:29,4,0
5,8,2019-10-19 06:06:58,2,0.5
7,96,2021-12-25 18:13:40,4,0
4,34,2018-07-19 01:19:48,4,0.5
8,77,2018-09-06 12:44:27,1,0.1
8,71,2022-05-06 08:18:26,2,0
6,21,2018-12-08 08:58:16,2,0
4,56,2022-06-21 18:16:09,1,0.3
2,11,2019-09-18 02:09:27,1,0.2
5,52,2022-10-08 12:23:31,1,0.2
1,65,2020-10-21 07:45:51,2,0
4,9,2019-10-01 12:00:28,4,0.5
9,34,2021-03-21 11:57:41,1,0.3
10,73,2021-03-19 13:58:58,3,0
9,55,2019-06-10 09:05:31,1,0.2
1,22,2019-06-22 17:15:00,1,0
6,52,2021-03-28 23:52:05,4,0
2,79,2022-09-03 06:20:55,4,0.1
6,15,2019-01-30 21:19:25,2,0.2
3,62,2020-08-10 04:15:09,2,0.4
6,26,2022-06-29 17:22:06,2,0.3
2,5,2019-10-19 06:14:41,1,0.2
6,98,2020-11-09 05:49:45,2,0
2,1,2019-10-01 08:02:01,4,0.4
2,21,2021-05-12 16:46:31,2,0.2
4,87,2021-12-05 00:10:14,1,0
1,7,2020-04-13 11:21:07,3,0.2
8,65,2020-05-23 04:36:55,1,0.5
5,68,2018-11-07 00:51:05,3,0.4
6,50,2022-12-09 14:35:15,4,0.2
5,52,2018-11-01 14:46:46,1,0.4
1,36,2022-11-18 12:59:24,4,0.2
6,43,2022-03-10 15:40:00,3,0.4
7,55,2020-04-03 15:18:03,3,0.5
7,32,2022-09-28 10:22:47,3,0
6,81,2018-07-28 18:29:16,3,0
7,19,2019-07-06 00:42:57,3,0.1
3,87,2022-08-02 15:21:45,1,0
1,68,2019-01-22 11:02:28,4,0.5
3,17,2021-11-18 10:00:07,2,0
4,21,2018-12-28 02:40:22,2,0.1
2,39,2018-11-03 12:28:32,4,0.2
8,20,2020-02-16 06:03:08,4,0.4
6,35,2019-11-30 13:17:47,2,0
5,56,2018-12-13 00:04:59,2,0.1
8,42,2018-10-28 15:14:53,3,0.4
5,72,2022-05-18 03:02:17,1,0.5
3,99,2020-05-20 06:41:18,3,0.3
5,71,2021-07-13 23:56:57,2,0.2
9,55,2021-03-25 22:27:34,2,0.4
9,71,2018-12-14 10:09:18,2,0.3
6,97,2022-09-18 00:44:48,2,0
8,19,2022-08-14 16:48:52,3,0
1,77,2019-03-07 18:29:00,4,0.4
3,58,2021-09-21 13:54:29,2,0.2
7,59,2018-11-10 06:59:58,3,0
8,62,2018-11-19 07:34:48,4,0
1,34,2022-07-17 13:48:23,1,0.2
9,63,2019-11-15 21:02:31,1,0
10,86,2022-07-28 05:57:46,4,0.4
10,65,2022-12-06 02:59:06,2,0.5
9,49,2021-04-30 14:25:37,3,0.5
6,43,2018-06-22 01:35:21,4,0.2
4,78,2020-10-24 06:49:47,2,0.3
8,85,2021-08-26 15:15:38,1,0.5
10,83,2021-04-28 23:55:04,4,0.2
2,38,2018-11-17 17:29:03,3,0.5
5,97,2021-03-11 20:19:13,3,0.4
9,8,2020-06-16 03:10:03,1,0
9,26,2018-07-07 17:32:51,4,0.5
8,46,2022-06-28 05:49:42,2,0.5
4,72,2019-05-25 06:46:15,2,0
4,56,2019-08-06 23:30:06,2,0.1
2,67,2018-07-05 23:49:21,1,0
7,69,2021-11-30 20:08:50,3,0.2
1,71,2019-04-20 09:54:58,4,0.5
3,52,2021-11-13 04:16:41,4,0.4
6,86,2018-07-18 03:25:00,2,0.4
9,11,2021-08-27 00:35:52,3,0.1
1,86,2022-03-02 04:45:14,1,0.4
9,50,2020-02-01 01:12:17,2,0.1
4,23,2021-02-04 04:43:34,3,0.4
8,61,2021-10-13 06:16:09,2,0
6,15,2020-11-05 10:35:35,3,0.1
10,60,2020-01-15 10:05:52,2,0.5
1,65,2021-01-30 20:53:07,4,0
8,33,2021-10-24 02:10:55,1,0.5
6,3,2022-01-02 20:55:47,2,0
7,29,2020-12-06 20:28:15,4,0
1,15,2020-02-14 21:45:22,3,0.5
2,33,2021-01-31 16:10:21,1,0.5
9,28,2021-12-11 17:38:26,3,0.3
7,3,2022-05-20 07:28:38,3,0.5
6,84,2020-11-30 06:22:47,2,0.4
7,41,2019-12-22 16:37:25,2,0
9,13,2021-05-23 04:25:27,2,0.5
9,45,2020-12-09 19:55:21,2,0
4,39,2018-07-30 13:42:00,4,0.3
9,30,2019-04-18 05:40:51,2,0
7,22,2021-10-27 15:04:32,3,0.4
10,1,2020-10-08 04:12:45,1,0
8,69,2020-08-07 02:02:31,2,0.1
4,42,2021-11-09 05:42:10,1,0
3,61,2021-05-19 07:14:24,4,0
8,69,2019-12-25 01:02:29,1,0.5
4,60,2022-03-02 06:32:43,4,0.3
4,76,2019-06-11 07:22:04,2,0.1
1,23,2020-01-21 18:09:54,1,0.5
1,35,2020-02-26 01:23:24,2,0
3,7,2020-08-26 00:42:24,2,0
4,38,2020-02-21 02:08:53,3,0.5
9,53,2019-02-05 20:42:47,1,0.5
9,39,2022-12-28 18:17:49,3,0.4
6,99,2022-09-30 17:54:58,1,0
4,66,2022-03-22 18:43:43,1,0
4,13,2022-06-22 02:29:11,2,0.4
10,39,2019-12-13 13:13:56,3,0.1
5,9,2021-01-31 02:16:38,2,0.1
1,1,2019-12-08 21:18:19,4,0
7,45,2018-07-18 19:10:38,3,0.2
4,92,2019-06-01 14:25:04,4,0.1
5,3,2020-07-15 11:54:00,2,0
7,83,2020-05-26 07:56:03,1,0
7,1,2021-05-07 01:23:14,3,0
10,39,2020-09-08 03:38:01,4,0.5
10,98,2018-12-31 23:25:52,3,0.1
10,43,2020-05-03 09:03:33,4,0
4,16,2018-10-04 04:27:29,2,0.2
5,40,2019-07-09 09:19:56,2,0.5
3,86,2022-11-22 10:26:57,3,0.2
3,89,2021-07-31 02:10:46,4,0
9,62,2018-11-24 10:50:22,4,0.1
7,97,2020-04-16 02:01:08,2,0.2
7,13,2020-02-22 16:11:56,4,0
6,90,2022-10-14 08:07:12,3,0
9,27,2021-09-21 16:41:19,2,0.1
5,77,2019-12-24 14:59:25,3,0.2
4,96,2019-12-18 10:12:07,3,0
3,15,2018-10-31 04:36:57,2,0.4
3,99,2019-04-12 23:11:50,4,0
8,34,2021-07-01 15:22:01,4,0.1
7,53,2019-08-30 05:40:35,2,0.3
3,87,2021-09-30 14:05:16,3,0.5
2,75,2022-12-04 02:08:24,4,0.2
3,79,2021-09-06 11:45:37,1,0
2,37,2018-12-09 16:19:51,2,0.3
2,23,2020-05-20 20:02:11,4,0.2
2,65,2020-10-19 13:16:54,4,0.2
2,79,2020-12-15 12:35:42,1,0.2
5,31,2022-05-30 03:57:59,2,0
1,69,2019-05-08 22:44:06,4,0.5
3,4,2021-10-23 23:00:14,3,0
1,100,2021-09-10 06:07:59,3,0
1,20,2021-10-25 09:47:07,4,0
3,51,2019-03-05 13:52:50,1,0.5
5,45,2020-01-14 07:41:53,2,0.5
4,79,2019-02-19 23:03:45,2,0.5
1,87,2020-03-01 02:03:35,2,0
1,10,2022-03-31 20:13:02,4,0.5
3,64,2020-08-12 06:46:30,1,0
5,70,2019-03-04 11:57:00,2,0.5
7,42,2019-05-24 11:12:57,4,0.3
8,96,2020-10-07 10:02:52,4,0.2
9,33,2018-06-23 16:47:12,1,0.5
8,34,2021-07-01 12:00:17,1,0
7,4,2022-02-12 14:43:19,2,0.1
10,11,2022-02-24 23:08:07,1,0
4,8,2021-10-17 13:01:53,4,0
4,28,2020-03-10 12:01:30,2,0.4
4,76,2020-01-05 00:10:34,3,0
1,55,2020-05-31 22:46:17,3,0.3
2,59,2022-03-26 21:12:22,3,0.1
4,63,2018-07-13 04:04:07,3,0.5
4,41,2019-01-21 07:20:09,2,0.4
8,65,2021-09-12 22:35:05,3,0
4,34,2018-07-08 21:26:07,4,0
2,62,2019-09-09 19:57:00,2,0
6,94,2018-09-03 20:37:16,1,0.1
7,63,2020-09-30 21:58:36,4,0
1,35,2021-10-25 00:46:33,3,0.4
8,62,2019-05-12 08:40:28,2,0
7,1,2022-02-08 06:54:10,2,0.1
10,40,2022-04-19 12:52:18,1,0
9,90,2022-09-17 21:44:09,1,0.1
4,99,2022-01-06 11:09:12,1,0.3
7,52,2019-10-26 02:55:52,3,0.3
10,5,2019-05-12 21:58:08,1,0.2
8,97,2022-01-02 16:52:57,2,0.5
1,87,2019-05-08 19:26:29,4,0.3
5,94,2022-01-17 01:39:07,3,0.4
8,75,2019-08-25 01:20:06,1,0.4
9,44,2021-08-16 04:34:37,2,0
4,16,2020-02-28 09:58:14,1,0
9,53,2022-01-03 16:56:52,2,0
6,100,2019-12-22 13:53:14,3,0
3,100,2020-08-21 02:32:56,1,0
5,52,2021-05-28 11:28:30,2,0
6,53,2021-02-07 00:20:13,4,0.3
7,98,2020-04-09 14:57:22,3,0.3
1,93,2019-02-13 10:03:16,4,0
8,25,2022-12-26 21:32:35,4,0.5
9,25,2020-03-30 01:39:38,1,0.5
5,94,2021-07-10 08:38:23,4,0.3
2,91,2019-03-26 17:41:47,3,0
9,6,2022-12-07 19:54:46,1,0.5
3,61,2022-11-24 05:21:09,3,0
8,43,2022-10-17 09:44:39,3,0.1
10,62,2021-10-16 13:04:17,2,0.1
5,44,2019-11-16 07:47:41,1,0.5
10,50,2022-09-08 08:28:52,1,0.2
1,41,2020-07-19 15:58:48,2,0.5
10,59,2021-10-14 15:24:00,3,0
9,97,2020-02-05 14:10:10,1,0.1
1,5,2019-05-03 19:32:35,3,0.1
5,19,2018-12-08 00:07:08,1,0.2
1,51,2019-12-05 04:01:11,2,0.3
4,70,2019-11-09 21:32:07,4,0.4
1,85,2019-10-26 20:21:41,3,0
1,29,2021-05-28 09:58:39,2,0.2
4,16,2022-08-23 18:49:06,3,0.3
8,97,2021-06-29 09:55:04,2,0
7,63,2018-11-12 20:41:30,1,0.5
2,72,2020-11-16 04:35:31,2,0
1,67,2020-07-11 06:51:17,3,0.4
4,37,2022-10-08 07:54:21,4,0.4
1,91,2021-12-13 01:56:51,3,0.3
2,56,2022-06-20 10:51:37,4,0
9,33,2022-07-27 18:35:33,4,0.1
8,65,2021-07-25 16:17:01,3,0.1
4,32,2021-09-02 16:20:30,3,0.5
3,37,2022-03-02 00:35:17,1,0.3
7,54,2019-05-15 22:48:16,4,0.5
1,62,2019-06-29 09:41:32,4,0.4
2,50,2018-06-29 22:14:24,2,0.5
10,6,2021-08-01 20:23:42,3,0.5
4,27,2020-11-26 02:24:13,2,0
7,69,2019-12-11 19:50:17,3,0.1
8,47,2022-01-27 00:23:56,2,0
3,46,2019-07-13 18:15:34,3,0
4,95,2022-11-27 22:34:30,3,0
6,80,2022-07-12 19:43:57,1,0
4,12,2022-12-10 21:34:00,3,0
4,94,2018-07-01 08:47:13,1,0
2,91,2022-06-10 22:43:07,2,0.4
1,3,2021-05-27 05:08:43,3,0.5
1,29,2022-11-01 02:14:24,2,0.1
10,41,2018-07-20 23:47:17,2,0.2
5,42,2021-04-18 07:05:06,4,0
5,56,2022-12-25 14:35:39,4,0.4
8,85,2018-12-17 22:28:24,4,0.4
1,3,2018-09-12 18:55:17,1,0.3
4,82,2018-07-13 13:24:49,4,0.4
5,64,2018-11-19 09:03:57,2,0
1,56,2020-06-14 08:54:12,2,0.1
8,16,2018-10-06 15:23:16,2,0
9,67,2021-04-17 11:57:35,3,0.4
9,4,2021-02-28 23:47:19,1,0
9,15,2022-03-02 09:14:20,3,0.1
2,14,2019-10-14 14:14:16,3,0.1
9,29,2020-07-18 23:28:01,3,0.4
5,78,2022-09-22 18:59:59,4,0.5
5,42,2022-01-16 21:32:18,4,0
8,41,2019-06-19 13:23:28,4,0.2
10,87,2022-11-27 12:53:55,4,0
8,54,2021-07-10 05:11:09,2,0.5
5,90,2021-10-05 23:59:43,2,0.1
3,2,2018-11-28 21:23:33,3,0
5,93,2021-04-17 04:04:14,4,0
1,21,2018-11-22 12:17:44,1,0
6,87,2019-12-01 09:21:23,1,0
9,63,2019-06-19 08:20:18,3,0
5,70,2022-05-07 16:27:27,1,0
5,82,2021-10-02 05:28:17,2,0.5
3,7,2021-09-12 05:56:19,4,0.2
5,12,2021-04-09 03:20:50,1,0.5
9,2,2021-06-03 18:43:04,4,0
2,67,2022-01-26 04:15:11,1,0
8,18,2022-02-09 21:26:37,1,0.1
5,71,2021-06-12 14:17:32,2,0.3
9,83,2020-09-26 22:12:32,2,0
9,82,2020-09-12 10:06:59,4,0
9,85,2019-11-29 19:23:19,2,0
2,93,2019-06-11 02:22:55,3,0
6,5,2019-06-23 01:27:14,1,0.1
5,44,2021-03-03 16:19:45,1,0
2,46,2019-05-25 09:53:40,1,0
5,42,2022-05-13 09:45:57,1,0
7,31,2022-03-05 01:23:11,1,0.5
9,42,2021-04-10 06:33:25,3,0.3
9,46,2022-06-17 22:18:53,3,0
8,42,2018-07-21 11:53:06,1,0.2
5,13,2019-07-14 16:21:08,1,0.5
1,92,2022-02-20 07:25:18,4,0.4
10,86,2018-06-28 00:28:26,1,0.1
5,82,2020-04-14 14:50:47,2,0
9,10,2022-06-09 19:05:06,4,0.5
2,22,2022-10-16 13:41:44,3,0
7,8,2020-04-23 20:35:18,3,0.5
2,32,2020-10-25 21:50:19,2,0
1,10,2021-09-15 14:15:01,2,0
5,19,2020-05-21 22:58:37,2,0.3
5,40,2021-11-20 12:26:19,1,0.5
2,75,2021-09-22 23:17:51,2,0
6,66,2021-03-30 21:51:51,3,0
5,84,2018-10-09 23:17:33,2,0.2
4,1,2021-06-10 14:45:48,4,0
4,13,2020-08-11 21:28:02,3,0
7,30,2021-08-20 13:47:04,2,0.1
8,49,2021-12-09 00:28:17,2,0
8,40,2019-10-28 02:17:45,3,0.5
1,11,2018-10-30 21:45:20,3,0
2,8,2021-04-09 19:44:37,4,0.2
7,98,2021-06-03 08:56:49,3,0.1
3,33,2018-10-02 02:38:18,3,0.2
3,59,2021-01-06 03:36:21,4,0.5
4,45,2022-09-16 16:15:53,1,0
2,32,2018-10-11 12:47:32,4,0.2
9,79,2021-09-04 22:38:16,1,0.3
7,65,2020-07-31 20:08:13,4,0.3
5,64,2019-08-10 09:25:15,1,0
6,80,2020-07-01 05:40:19,2,0.2
2,90,2022-07-02 02:18:10,1,0
10,78,2021-10-08 06:04:23,4,0
4,70,2022-09-16 12:35:40,3,0.2
1,99,2022-04-06 04:33:52,4,0
9,8,2021-02-23 15:23:50,2,0.5
3,37,2019-03-24 23:59:26,2,0.1
8,58,2020-01-10 07:17:00,2,0
2,44,2021-10-30 13:10:58,3,0.3
8,1,2020-08-20 21:45:49,1,0
9,21,2021-01-10 07:51:42,4,0.3
5,67,2018-09-04 13:58:00,2,0.5
7,86,2020-04-02 10:56:18,3,0.5
10,92,2020-03-21 23:09:23,2,0
5,11,2021-12-08 12:41:52,2,0
7,25,2022-12-25 03:25:10,3,0.4
2,19,2018-11-11 08:40:18,1,0
4,47,2020-04-09 09:20:18,2,0
9,70,2022-08-11 11:52:08,4,0.4
9,48,2021-12-07 15:08:14,3,0.4
6,78,2020-11-28 03:51:03,2,0.3
6,18,2022-03-07 06:03:30,4,0.5
2,46,2020-10-22 21:18:30,3,0.1
8,71,2018-07-04 15:57:14,1,0.4
3,13,2018-07-19 12:54:43,1,0.5
1,67,2019-03-22 13:15:44,2,0.1
2,39,2021-11-27 19:54:23,4,0.2
5,94,2018-12-08 15:14:35,3,0.5
6,19,2019-10-19 14:41:58,1,0.2
7,52,2022-06-05 08:24:44,3,0.2
9,21,2020-01-05 15:55:26,1,0.5
3,8,2021-04-17 10:17:27,4,0.2
1,81,2018-07-01 07:15:12,1,0.1
8,21,2022-08-21 12:51:21,1,0
8,47,2021-09-15 07:47:58,1,0.3
4,68,2019-12-22 06:12:37,1,0
9,59,2021-03-08 16:12:14,3,0.3
10,14,2018-09-24 22:10:13,4,0
7,60,2022-07-18 09:04:39,4,0.5
1,3,2020-11-16 15:13:22,2,0.5
2,30,2021-07-08 20:19:10,4,0
1,74,2019-12-18 19:34:55,4,0.4
8,41,2019-09-01 16:08:24,2,0.3
4,57,2021-04-04 00:27:44,2,0
7,38,2019-12-24 08:52:04,2,0.3
1,22,2018-09-30 09:20:10,4,0.4
2,83,2019-06-23 04:52:41,1,0
1,57,2021-08-13 07:03:29,2,0
1,49,2021-03-01 05:32:21,4,0.4
4,27,2022-09-05 14:22:27,2,0.2
7,47,2018-11-12 14:36:53,3,0
3,62,2019-06-28 03:22:38,2,0.1
8,30,2019-02-15 03:45:38,2,0.3
9,39,2022-10-21 13:23:46,1,0
4,69,2019-07-28 11:18:48,1,0.4
9,57,2020-09-05 09:43:53,2,0.1
7,56,2021-03-29 15:07:12,1,0.4
2,97,2019-09-09 10:41:10,4,0
2,68,2019-06-05 02:41:32,2,0
8,68,2020-02-04 16:22:59,2,0
10,75,2018-09-11 00:40:36,2,0.2
7,54,2020-09-26 15:18:39,2,0
4,66,2019-08-07 20:23:22,3,0.1
1,83,2021-04-06 03:15:49,2,0.1
7,7,2019-06-06 17:11:40,1,0.4
2,25,2020-02-27 02:18:39,4,0
4,32,2020-06-02 04:07:11,3,0.3
10,97,2021-12-20 05:12:15,4,0.1
1,59,2022-02-04 08:41:07,1,0
1,67,2021-04-05 05:14:05,4,0.3
6,44,2020-01-26 16:49:49,2,0.2
7,33,2021-12-16 07:54:10,4,0.3
10,81,2020-02-12 01:25:55,1,0
3,50,2019-04-18 08:22:21,3,0
2,44,2022-01-17 00:06:30,2,0.1
7,39,2021-03-13 03:33:14,2,0.1
5,76,2022-01-16 05:37:57,4,0.3
1,51,2021-10-02 14:58:17,3,0.5
10,92,2022-06-19 18:47:50,4,0
10,99,2022-02-27 12:41:07,4,0
9,72,2021-04-20 06:08:08,3,0
1,65,2022-09-11 12:07:52,4,0
3,86,2020-05-16 19:00:31,3,0.5
3,16,2019-09-19 05:14:24,2,0
9,46,2018-12-22 11:58:05,2,0.3
7,84,2018-10-02 21:03:34,4,0
1,31,2022-06-12 23:35:41,1,0.5
6,69,2020-07-01 19:01:07,1,0.3
9,54,2019-01-22 04:07:36,2,0
8,53,2021-11-02 14:43:48,4,0.5
6,48,2018-07-17 14:56:08,3,0.1
6,94,2020-10-01 04:08:05,3,0
3,32,2022-12-10 06:40:35,1,0.5
6,16,2020-05-30 22:37:39,1,0.1
4,28,2022-01-03 12:42:46,4,0.1
8,45,2019-06-04 01:58:19,1,0
8,70,2020-03-07 03:32:19,1,0
6,96,2020-08-08 15:31:36,3,0
4,88,2022-04-03 01:55:54,3,0
4,21,2020-06-20 13:12:57,4,0
7,55,2022-10-25 03:37:50,2,0
4,7,2021-01-28 19:50:26,3,0.5
9,29,2022-08-08 01:35:06,4,0.2
8,7,2020-04-08 06:16:15,1,0.5
1,63,2019-06-08 08:32:12,4,0.5
2,10,2018-12-15 15:28:02,3,0
9,80,2021-02-08 16:42:28,2,0.5
1,82,2020-02-15 04:25:28,4,0.5
1,59,2018-09-03 08:59:26,4,0
7,32,2022-11-22 15:33:19,2,0
3,38,2022-01-10 09:59:48,4,0.2
10,48,2018-09-27 05:04:39,1,0
9,31,2020-11-15 21:25:09,1,0
6,11,2019-08-24 18:11:44,2,0.1
1,58,2019-08-18 13:45:31,2,0.2
